MakerSalesID,Maker,RawCategory,Year,Sales,CategoryGroup
4666,HERCULES CRANE PVT.LTD.,3W,2020,0,3W
4667,HERCULES CRANE PVT.LTD.,3W,2021,0,3W
4668,HERCULES CRANE PVT.LTD.,3W,2022,0,3W
4669,HERCULES CRANE PVT.LTD.,3W,2023,0,3W
4670,HERCULES CRANE PVT.LTD.,3W,2024,0,3W
4671,HERO ECO VEHICLES PVT LTD,2W,2015,33,2W
4672,HERO ECO VEHICLES PVT LTD,2W,2016,22,2W
4673,HERO ECO VEHICLES PVT LTD,2W,2017,17,2W
4674,HERO ECO VEHICLES PVT LTD,2W,2018,17,2W
4675,HERO ECO VEHICLES PVT LTD,2W,2019,8,2W
4676,HERO ECO VEHICLES PVT LTD,2W,2020,0,2W
4677,HERO ECO VEHICLES PVT LTD,2W,2021,0,2W
4678,HERO ECO VEHICLES PVT LTD,2W,2022,0,2W
4679,HERO ECO VEHICLES PVT LTD,2W,2023,0,2W
4680,HERO ECO VEHICLES PVT LTD,2W,2024,0,2W
4681,HERO ECO VEHICLES PVT LTD,3W,2015,0,3W
4682,HERO ECO VEHICLES PVT LTD,3W,2016,10,3W
4683,HERO ECO VEHICLES PVT LTD,3W,2017,1,3W
4684,HERO ECO VEHICLES PVT LTD,3W,2018,0,3W
4685,HERO ECO VEHICLES PVT LTD,3W,2019,0,3W
4686,HERO ECO VEHICLES PVT LTD,3W,2020,0,3W
4687,HERO ECO VEHICLES PVT LTD,3W,2021,0,3W
4688,HERO ECO VEHICLES PVT LTD,3W,2022,0,3W
4689,HERO ECO VEHICLES PVT LTD,3W,2023,0,3W
4690,HERO ECO VEHICLES PVT LTD,3W,2024,0,3W
4691,HERO ELECTRIC VEHICLE PVT LTD,2W,2015,254,2W
4692,HERO ELECTRIC VEHICLE PVT LTD,2W,2016,246,2W
4693,HERO ELECTRIC VEHICLE PVT LTD,2W,2017,164,2W
4694,HERO ELECTRIC VEHICLE PVT LTD,2W,2018,616,2W
4695,HERO ELECTRIC VEHICLE PVT LTD,2W,2019,664,2W
4696,HERO ELECTRIC VEHICLE PVT LTD,2W,2020,593,2W
4697,HERO ELECTRIC VEHICLE PVT LTD,2W,2021,3058,2W
4698,HERO ELECTRIC VEHICLE PVT LTD,2W,2022,2538,2W
4699,HERO ELECTRIC VEHICLE PVT LTD,2W,2023,0,2W
4700,HERO ELECTRIC VEHICLE PVT LTD,2W,2024,0,2W
4701,HERO ELECTRIC VEHICLE PVT LTD,3W,2015,63,3W
4702,HERO ELECTRIC VEHICLE PVT LTD,3W,2016,94,3W
4703,HERO ELECTRIC VEHICLE PVT LTD,3W,2017,42,3W
4704,HERO ELECTRIC VEHICLE PVT LTD,3W,2018,5,3W
4705,HERO ELECTRIC VEHICLE PVT LTD,3W,2019,0,3W
4706,HERO ELECTRIC VEHICLE PVT LTD,3W,2020,0,3W
4707,HERO ELECTRIC VEHICLE PVT LTD,3W,2021,0,3W
4708,HERO ELECTRIC VEHICLE PVT LTD,3W,2022,0,3W
4709,HERO ELECTRIC VEHICLE PVT LTD,3W,2023,0,3W
4710,HERO ELECTRIC VEHICLE PVT LTD,3W,2024,0,3W
4711,HERO ELECTRIC VEHICLE PVT LTD,LMV,2015,0,4W
4712,HERO ELECTRIC VEHICLE PVT LTD,LMV,2016,0,4W
4713,HERO ELECTRIC VEHICLE PVT LTD,LMV,2017,1,4W
4714,HERO ELECTRIC VEHICLE PVT LTD,LMV,2018,0,4W
4715,HERO ELECTRIC VEHICLE PVT LTD,LMV,2019,0,4W
4716,HERO ELECTRIC VEHICLE PVT LTD,LMV,2020,0,4W
4717,HERO ELECTRIC VEHICLE PVT LTD,LMV,2021,0,4W
4718,HERO ELECTRIC VEHICLE PVT LTD,LMV,2022,0,4W
4719,HERO ELECTRIC VEHICLE PVT LTD,LMV,2023,0,4W
4720,HERO ELECTRIC VEHICLE PVT LTD,LMV,2024,0,4W
4721,HERO ELECTRIC VEHICLES PVT. LTD,2W,2015,1,2W
4722,HERO ELECTRIC VEHICLES PVT. LTD,2W,2016,34,2W
4723,HERO ELECTRIC VEHICLES PVT. LTD,2W,2017,162,2W
4724,HERO ELECTRIC VEHICLES PVT. LTD,2W,2018,5785,2W
4725,HERO ELECTRIC VEHICLES PVT. LTD,2W,2019,11155,2W
4726,HERO ELECTRIC VEHICLES PVT. LTD,2W,2020,8247,2W
4727,HERO ELECTRIC VEHICLES PVT. LTD,2W,2021,46260,2W
4728,HERO ELECTRIC VEHICLES PVT. LTD,2W,2022,97828,2W
4729,HERO ELECTRIC VEHICLES PVT. LTD,2W,2023,29964,2W
4730,HERO ELECTRIC VEHICLES PVT. LTD,2W,2024,2211,2W
4731,HERO ELECTRIC VEHICLES PVT. LTD,3W,2015,0,3W
4732,HERO ELECTRIC VEHICLES PVT. LTD,3W,2016,0,3W
4733,HERO ELECTRIC VEHICLES PVT. LTD,3W,2017,72,3W
4734,HERO ELECTRIC VEHICLES PVT. LTD,3W,2018,47,3W
4735,HERO ELECTRIC VEHICLES PVT. LTD,3W,2019,15,3W
4736,HERO ELECTRIC VEHICLES PVT. LTD,3W,2020,0,3W
4737,HERO ELECTRIC VEHICLES PVT. LTD,3W,2021,3,3W
4738,HERO ELECTRIC VEHICLES PVT. LTD,3W,2022,1,3W
4739,HERO ELECTRIC VEHICLES PVT. LTD,3W,2023,0,3W
4740,HERO ELECTRIC VEHICLES PVT. LTD,3W,2024,0,3W
4741,HERO HONDA MOTORS  LTD,2W,2015,19,2W
4742,HERO HONDA MOTORS  LTD,2W,2016,54,2W
4743,HERO HONDA MOTORS  LTD,2W,2017,4,2W
4744,HERO HONDA MOTORS  LTD,2W,2018,1,2W
4745,HERO HONDA MOTORS  LTD,2W,2019,1,2W
4746,HERO HONDA MOTORS  LTD,2W,2020,0,2W
4747,HERO HONDA MOTORS  LTD,2W,2021,0,2W
4748,HERO HONDA MOTORS  LTD,2W,2022,0,2W
4749,HERO HONDA MOTORS  LTD,2W,2023,0,2W
4750,HERO HONDA MOTORS  LTD,2W,2024,0,2W
4751,HERO MOTOCORP LTD,2W,2015,92,2W
4752,HERO MOTOCORP LTD,2W,2016,157,2W
4753,HERO MOTOCORP LTD,2W,2017,74,2W
4754,HERO MOTOCORP LTD,2W,2018,39,2W
4755,HERO MOTOCORP LTD,2W,2019,33,2W
4756,HERO MOTOCORP LTD,2W,2020,0,2W
4757,HERO MOTOCORP LTD,2W,2021,0,2W
4758,HERO MOTOCORP LTD,2W,2022,182,2W
4759,HERO MOTOCORP LTD,2W,2023,11142,2W
4760,HERO MOTOCORP LTD,2W,2024,19479,2W
4761,HERO MOTOCORP LTD,3W,2015,0,3W
4762,HERO MOTOCORP LTD,3W,2016,0,3W
4763,HERO MOTOCORP LTD,3W,2017,229,3W
4764,HERO MOTOCORP LTD,3W,2018,62,3W
4765,HERO MOTOCORP LTD,3W,2019,0,3W
4766,HERO MOTOCORP LTD,3W,2020,0,3W
4767,HERO MOTOCORP LTD,3W,2021,0,3W
4768,HERO MOTOCORP LTD,3W,2022,0,3W
4769,HERO MOTOCORP LTD,3W,2023,0,3W
4770,HERO MOTOCORP LTD,3W,2024,0,3W
4771,HETTRA HET TRAILER,LMV,2015,0,4W
4772,HETTRA HET TRAILER,LMV,2016,1,4W
4773,HETTRA HET TRAILER,LMV,2017,0,4W
4774,HETTRA HET TRAILER,LMV,2018,0,4W
4775,HETTRA HET TRAILER,LMV,2019,0,4W
4776,HETTRA HET TRAILER,LMV,2020,0,4W
4777,HETTRA HET TRAILER,LMV,2021,0,4W
4778,HETTRA HET TRAILER,LMV,2022,0,4W
4779,HETTRA HET TRAILER,LMV,2023,0,4W
4780,HETTRA HET TRAILER,LMV,2024,0,4W
4781,HIM TEKNOFORGE LTD,3W,2015,0,3W
4782,HIM TEKNOFORGE LTD,3W,2016,0,3W
4783,HIM TEKNOFORGE LTD,3W,2017,19,3W
4784,HIM TEKNOFORGE LTD,3W,2018,46,3W
4785,HIM TEKNOFORGE LTD,3W,2019,85,3W
4786,HIM TEKNOFORGE LTD,3W,2020,50,3W
4787,HIM TEKNOFORGE LTD,3W,2021,151,3W
4788,HIM TEKNOFORGE LTD,3W,2022,449,3W
4789,HIM TEKNOFORGE LTD,3W,2023,624,3W
4790,HIM TEKNOFORGE LTD,3W,2024,321,3W
4791,HIND AGRO INDUSTRIES,3W,2015,0,3W
4792,HIND AGRO INDUSTRIES,3W,2016,0,3W
4793,HIND AGRO INDUSTRIES,3W,2017,0,3W
4794,HIND AGRO INDUSTRIES,3W,2018,1,3W
4795,HIND AGRO INDUSTRIES,3W,2019,0,3W
4796,HIND AGRO INDUSTRIES,3W,2020,0,3W
4797,HIND AGRO INDUSTRIES,3W,2021,0,3W
4798,HIND AGRO INDUSTRIES,3W,2022,0,3W
4799,HIND AGRO INDUSTRIES,3W,2023,0,3W
4800,HIND AGRO INDUSTRIES,3W,2024,0,3W
4801,HINDUSTAN MOTOR CORPORATION,3W,2015,0,3W
4802,HINDUSTAN MOTOR CORPORATION,3W,2016,0,3W
4803,HINDUSTAN MOTOR CORPORATION,3W,2017,0,3W
4804,HINDUSTAN MOTOR CORPORATION,3W,2018,48,3W
4805,HINDUSTAN MOTOR CORPORATION,3W,2019,192,3W
4806,HINDUSTAN MOTOR CORPORATION,3W,2020,177,3W
4807,HINDUSTAN MOTOR CORPORATION,3W,2021,528,3W
4808,HINDUSTAN MOTOR CORPORATION,3W,2022,1162,3W
4809,HINDUSTAN MOTOR CORPORATION,3W,2023,1367,3W
4810,HINDUSTAN MOTOR CORPORATION,3W,2024,580,3W
4811,HINDUSTAN MOTOR CORPORATION,LMV,2015,0,4W
4812,HINDUSTAN MOTOR CORPORATION,LMV,2016,0,4W
4813,HINDUSTAN MOTOR CORPORATION,LMV,2017,0,4W
4814,HINDUSTAN MOTOR CORPORATION,LMV,2018,0,4W
4815,HINDUSTAN MOTOR CORPORATION,LMV,2019,1,4W
4816,HINDUSTAN MOTOR CORPORATION,LMV,2020,0,4W
4817,HINDUSTAN MOTOR CORPORATION,LMV,2021,0,4W
4818,HINDUSTAN MOTOR CORPORATION,LMV,2022,0,4W
4819,HINDUSTAN MOTOR CORPORATION,LMV,2023,0,4W
4820,HINDUSTAN MOTOR CORPORATION,LMV,2024,0,4W
4821,HINDUSTAN MOTOR FINANCE CORPORATION LIMITED,2W,2015,0,2W
4822,HINDUSTAN MOTOR FINANCE CORPORATION LIMITED,2W,2016,1,2W
4823,HINDUSTAN MOTOR FINANCE CORPORATION LIMITED,2W,2017,0,2W
4824,HINDUSTAN MOTOR FINANCE CORPORATION LIMITED,2W,2018,0,2W
4825,HINDUSTAN MOTOR FINANCE CORPORATION LIMITED,2W,2019,0,2W
4826,HINDUSTAN MOTOR FINANCE CORPORATION LIMITED,2W,2020,0,2W
4827,HINDUSTAN MOTOR FINANCE CORPORATION LIMITED,2W,2021,0,2W
4828,HINDUSTAN MOTOR FINANCE CORPORATION LIMITED,2W,2022,0,2W
4829,HINDUSTAN MOTOR FINANCE CORPORATION LIMITED,2W,2023,0,2W
4830,HINDUSTAN MOTOR FINANCE CORPORATION LIMITED,2W,2024,0,2W
4831,HINDUSTAN MOTOR FINANCE CORPORATION LIMITED,LMV,2015,0,4W
4832,HINDUSTAN MOTOR FINANCE CORPORATION LIMITED,LMV,2016,0,4W
4833,HINDUSTAN MOTOR FINANCE CORPORATION LIMITED,LMV,2017,0,4W
4834,HINDUSTAN MOTOR FINANCE CORPORATION LIMITED,LMV,2018,1,4W
4835,HINDUSTAN MOTOR FINANCE CORPORATION LIMITED,LMV,2019,0,4W
4836,HINDUSTAN MOTOR FINANCE CORPORATION LIMITED,LMV,2020,0,4W
4837,HINDUSTAN MOTOR FINANCE CORPORATION LIMITED,LMV,2021,0,4W
4838,HINDUSTAN MOTOR FINANCE CORPORATION LIMITED,LMV,2022,0,4W
4839,HINDUSTAN MOTOR FINANCE CORPORATION LIMITED,LMV,2023,0,4W
4840,HINDUSTAN MOTOR FINANCE CORPORATION LIMITED,LMV,2024,0,4W
4841,HITECH  MECHANICAL WORKS,3W,2015,0,3W
4842,HITECH  MECHANICAL WORKS,3W,2016,0,3W
4843,HITECH  MECHANICAL WORKS,3W,2017,0,3W
4844,HITECH  MECHANICAL WORKS,3W,2018,6,3W
4845,HITECH  MECHANICAL WORKS,3W,2019,1,3W
4846,HITECH  MECHANICAL WORKS,3W,2020,20,3W
4847,HITECH  MECHANICAL WORKS,3W,2021,28,3W
4848,HITECH  MECHANICAL WORKS,3W,2022,2,3W
4849,HITECH  MECHANICAL WORKS,3W,2023,12,3W
4850,HITECH  MECHANICAL WORKS,3W,2024,4,3W
4851,HITECH ELECTRIC AUTO CO,3W,2015,0,3W
4852,HITECH ELECTRIC AUTO CO,3W,2016,27,3W
4853,HITECH ELECTRIC AUTO CO,3W,2017,14,3W
4854,HITECH ELECTRIC AUTO CO,3W,2018,0,3W
4855,HITECH ELECTRIC AUTO CO,3W,2019,0,3W
4856,HITECH ELECTRIC AUTO CO,3W,2020,0,3W
4857,HITECH ELECTRIC AUTO CO,3W,2021,0,3W
4858,HITECH ELECTRIC AUTO CO,3W,2022,2,3W
4859,HITECH ELECTRIC AUTO CO,3W,2023,0,3W
4860,HITECH ELECTRIC AUTO CO,3W,2024,0,3W
4861,HITECH INDUSTRIES,3W,2015,0,3W
4862,HITECH INDUSTRIES,3W,2016,37,3W
4863,HITECH INDUSTRIES,3W,2017,62,3W
4864,HITECH INDUSTRIES,3W,2018,3,3W
4865,HITECH INDUSTRIES,3W,2019,0,3W
4866,HITECH INDUSTRIES,3W,2020,0,3W
4867,HITECH INDUSTRIES,3W,2021,0,3W
4868,HITECH INDUSTRIES,3W,2022,0,3W
4869,HITECH INDUSTRIES,3W,2023,0,3W
4870,HITECH INDUSTRIES,3W,2024,0,3W
4871,HI-TECH INDUSTRIES,3W,2015,0,3W
4872,HI-TECH INDUSTRIES,3W,2016,0,3W
4873,HI-TECH INDUSTRIES,3W,2017,253,3W
4874,HI-TECH INDUSTRIES,3W,2018,257,3W
4875,HI-TECH INDUSTRIES,3W,2019,131,3W
4876,HI-TECH INDUSTRIES,3W,2020,37,3W
4877,HI-TECH INDUSTRIES,3W,2021,441,3W
4878,HI-TECH INDUSTRIES,3W,2022,297,3W
4879,HI-TECH INDUSTRIES,3W,2023,122,3W
4880,HI-TECH INDUSTRIES,3W,2024,21,3W
4881,HITEK ELECTRIC AUTO CO,3W,2015,0,3W
4882,HITEK ELECTRIC AUTO CO,3W,2016,0,3W
4883,HITEK ELECTRIC AUTO CO,3W,2017,87,3W
4884,HITEK ELECTRIC AUTO CO,3W,2018,155,3W
4885,HITEK ELECTRIC AUTO CO,3W,2019,108,3W
4886,HITEK ELECTRIC AUTO CO,3W,2020,7,3W
4887,HITEK ELECTRIC AUTO CO,3W,2021,2,3W
4888,HITEK ELECTRIC AUTO CO,3W,2022,5,3W
4889,HITEK ELECTRIC AUTO CO,3W,2023,0,3W
4890,HITEK ELECTRIC AUTO CO,3W,2024,0,3W
4891,HITEK ELECTRIC AUTO CO.,3W,2015,0,3W
4892,HITEK ELECTRIC AUTO CO.,3W,2016,0,3W
4893,HITEK ELECTRIC AUTO CO.,3W,2017,2,3W
4894,HITEK ELECTRIC AUTO CO.,3W,2018,0,3W
4895,HITEK ELECTRIC AUTO CO.,3W,2019,0,3W
4896,HITEK ELECTRIC AUTO CO.,3W,2020,0,3W
4897,HITEK ELECTRIC AUTO CO.,3W,2021,0,3W
4898,HITEK ELECTRIC AUTO CO.,3W,2022,0,3W
4899,HITEK ELECTRIC AUTO CO.,3W,2023,0,3W
4900,HITEK ELECTRIC AUTO CO.,3W,2024,0,3W
4901,HMT LIMITED,3W,2015,0,3W
4902,HMT LIMITED,3W,2016,0,3W
4903,HMT LIMITED,3W,2017,1,3W
4904,HMT LIMITED,3W,2018,0,3W
4905,HMT LIMITED,3W,2019,0,3W
4906,HMT LIMITED,3W,2020,0,3W
4907,HMT LIMITED,3W,2021,0,3W
4908,HMT LIMITED,3W,2022,0,3W
4909,HMT LIMITED,3W,2023,0,3W
4910,HMT LIMITED,3W,2024,0,3W
4911,HOMFEEL VEGH AUTOMOBILES PVT LTD,2W,2015,0,2W
4912,HOMFEEL VEGH AUTOMOBILES PVT LTD,2W,2016,0,2W
4913,HOMFEEL VEGH AUTOMOBILES PVT LTD,2W,2017,0,2W
4914,HOMFEEL VEGH AUTOMOBILES PVT LTD,2W,2018,0,2W
4915,HOMFEEL VEGH AUTOMOBILES PVT LTD,2W,2019,0,2W
4916,HOMFEEL VEGH AUTOMOBILES PVT LTD,2W,2020,0,2W
4917,HOMFEEL VEGH AUTOMOBILES PVT LTD,2W,2021,0,2W
4918,HOMFEEL VEGH AUTOMOBILES PVT LTD,2W,2022,0,2W
4919,HOMFEEL VEGH AUTOMOBILES PVT LTD,2W,2023,6,2W
4920,HOMFEEL VEGH AUTOMOBILES PVT LTD,2W,2024,4,2W
4921,HONDA CARS INDIA LTD,2W,2015,134,2W
4922,HONDA CARS INDIA LTD,2W,2016,81,2W
4923,HONDA CARS INDIA LTD,2W,2017,120,2W
4924,HONDA CARS INDIA LTD,2W,2018,4,2W
4925,HONDA CARS INDIA LTD,2W,2019,0,2W
4926,HONDA CARS INDIA LTD,2W,2020,0,2W
4927,HONDA CARS INDIA LTD,2W,2021,0,2W
4928,HONDA CARS INDIA LTD,2W,2022,0,2W
4929,HONDA CARS INDIA LTD,2W,2023,0,2W
4930,HONDA CARS INDIA LTD,2W,2024,0,2W
4931,HONDA CARS INDIA LTD,LMV,2015,2,4W
4932,HONDA CARS INDIA LTD,LMV,2016,1,4W
4933,HONDA CARS INDIA LTD,LMV,2017,0,4W
4934,HONDA CARS INDIA LTD,LMV,2018,1,4W
4935,HONDA CARS INDIA LTD,LMV,2019,0,4W
4936,HONDA CARS INDIA LTD,LMV,2020,0,4W
4937,HONDA CARS INDIA LTD,LMV,2021,0,4W
4938,HONDA CARS INDIA LTD,LMV,2022,0,4W
4939,HONDA CARS INDIA LTD,LMV,2023,0,4W
4940,HONDA CARS INDIA LTD,LMV,2024,0,4W
4941,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,2W,2015,119,2W
4942,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,2W,2016,195,2W
4943,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,2W,2017,36,2W
4944,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,2W,2018,19,2W
4945,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,2W,2019,4,2W
4946,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,2W,2020,0,2W
4947,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,2W,2021,0,2W
4948,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,2W,2022,30,2W
4949,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,2W,2023,0,2W
4950,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,2W,2024,0,2W
4951,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,LMV,2015,0,4W
4952,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,LMV,2016,2,4W
4953,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,LMV,2017,0,4W
4954,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,LMV,2018,0,4W
4955,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,LMV,2019,0,4W
4956,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,LMV,2020,0,4W
4957,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,LMV,2021,0,4W
4958,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,LMV,2022,0,4W
4959,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,LMV,2023,0,4W
4960,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,LMV,2024,0,4W
4961,HONGKONG YIXING (IMPORTER: ADMS MARKETING),2W,2015,0,2W
4962,HONGKONG YIXING (IMPORTER: ADMS MARKETING),2W,2016,0,2W
4963,HONGKONG YIXING (IMPORTER: ADMS MARKETING),2W,2017,0,2W
4964,HONGKONG YIXING (IMPORTER: ADMS MARKETING),2W,2018,0,2W
4965,HONGKONG YIXING (IMPORTER: ADMS MARKETING),2W,2019,0,2W
4966,HONGKONG YIXING (IMPORTER: ADMS MARKETING),2W,2020,0,2W
4967,HONGKONG YIXING (IMPORTER: ADMS MARKETING),2W,2021,0,2W
4968,HONGKONG YIXING (IMPORTER: ADMS MARKETING),2W,2022,14,2W
4969,HONGKONG YIXING (IMPORTER: ADMS MARKETING),2W,2023,84,2W
4970,HONGKONG YIXING (IMPORTER: ADMS MARKETING),2W,2024,163,2W
4971,HONGKONG YIXING (IMPORTER: VICTORY ELECTRIC),2W,2015,0,2W
4972,HONGKONG YIXING (IMPORTER: VICTORY ELECTRIC),2W,2016,0,2W
4973,HONGKONG YIXING (IMPORTER: VICTORY ELECTRIC),2W,2017,0,2W
4974,HONGKONG YIXING (IMPORTER: VICTORY ELECTRIC),2W,2018,0,2W
4975,HONGKONG YIXING (IMPORTER: VICTORY ELECTRIC),2W,2019,0,2W
4976,HONGKONG YIXING (IMPORTER: VICTORY ELECTRIC),2W,2020,0,2W
4977,HONGKONG YIXING (IMPORTER: VICTORY ELECTRIC),2W,2021,0,2W
4978,HONGKONG YIXING (IMPORTER: VICTORY ELECTRIC),2W,2022,0,2W
4979,HONGKONG YIXING (IMPORTER: VICTORY ELECTRIC),2W,2023,18,2W
4980,HONGKONG YIXING (IMPORTER: VICTORY ELECTRIC),2W,2024,3,2W
4981,HOOGHLY MOTORS PVT LTD,2W,2015,0,2W
4982,HOOGHLY MOTORS PVT LTD,2W,2016,0,2W
4983,HOOGHLY MOTORS PVT LTD,2W,2017,1,2W
4984,HOOGHLY MOTORS PVT LTD,2W,2018,0,2W
4985,HOOGHLY MOTORS PVT LTD,2W,2019,0,2W
4986,HOOGHLY MOTORS PVT LTD,2W,2020,0,2W
4987,HOOGHLY MOTORS PVT LTD,2W,2021,0,2W
4988,HOOGHLY MOTORS PVT LTD,2W,2022,0,2W
4989,HOOGHLY MOTORS PVT LTD,2W,2023,0,2W
4990,HOOGHLY MOTORS PVT LTD,2W,2024,0,2W
4991,HOOGHLY MOTORS PVT LTD,3W,2015,0,3W
4992,HOOGHLY MOTORS PVT LTD,3W,2016,0,3W
4993,HOOGHLY MOTORS PVT LTD,3W,2017,918,3W
4994,HOOGHLY MOTORS PVT LTD,3W,2018,1216,3W
4995,HOOGHLY MOTORS PVT LTD,3W,2019,1855,3W
4996,HOOGHLY MOTORS PVT LTD,3W,2020,689,3W
4997,HOOGHLY MOTORS PVT LTD,3W,2021,1091,3W
4998,HOOGHLY MOTORS PVT LTD,3W,2022,2599,3W
4999,HOOGHLY MOTORS PVT LTD,3W,2023,3741,3W
5000,HOOGHLY MOTORS PVT LTD,3W,2024,2783,3W
5001,HOP ELECTRIC MOBILITY PVT LTD,2W,2015,0,2W
5002,HOP ELECTRIC MOBILITY PVT LTD,2W,2016,0,2W
5003,HOP ELECTRIC MOBILITY PVT LTD,2W,2017,0,2W
5004,HOP ELECTRIC MOBILITY PVT LTD,2W,2018,0,2W
5005,HOP ELECTRIC MOBILITY PVT LTD,2W,2019,0,2W
5006,HOP ELECTRIC MOBILITY PVT LTD,2W,2020,0,2W
5007,HOP ELECTRIC MOBILITY PVT LTD,2W,2021,0,2W
5008,HOP ELECTRIC MOBILITY PVT LTD,2W,2022,2,2W
5009,HOP ELECTRIC MOBILITY PVT LTD,2W,2023,209,2W
5010,HOP ELECTRIC MOBILITY PVT LTD,2W,2024,163,2W
5011,HOP MOTORS PVT LTD,3W,2015,0,3W
5012,HOP MOTORS PVT LTD,3W,2016,0,3W
5013,HOP MOTORS PVT LTD,3W,2017,0,3W
5014,HOP MOTORS PVT LTD,3W,2018,0,3W
5015,HOP MOTORS PVT LTD,3W,2019,20,3W
5016,HOP MOTORS PVT LTD,3W,2020,15,3W
5017,HOP MOTORS PVT LTD,3W,2021,69,3W
5018,HOP MOTORS PVT LTD,3W,2022,217,3W
5019,HOP MOTORS PVT LTD,3W,2023,785,3W
5020,HOP MOTORS PVT LTD,3W,2024,340,3W
5021,HOTAGE INDIA,3W,2015,0,3W
5022,HOTAGE INDIA,3W,2016,5,3W
5023,HOTAGE INDIA,3W,2017,688,3W
5024,HOTAGE INDIA,3W,2018,1168,3W
5025,HOTAGE INDIA,3W,2019,856,3W
5026,HOTAGE INDIA,3W,2020,470,3W
5027,HOTAGE INDIA,3W,2021,1046,3W
5028,HOTAGE INDIA,3W,2022,4397,3W
5029,HOTAGE INDIA,3W,2023,12840,3W
5030,HOTAGE INDIA,3W,2024,7423,3W
5031,HOUSTAN INNOVATION LLP,2W,2015,0,2W
5032,HOUSTAN INNOVATION LLP,2W,2016,0,2W
5033,HOUSTAN INNOVATION LLP,2W,2017,0,2W
5034,HOUSTAN INNOVATION LLP,2W,2018,0,2W
5035,HOUSTAN INNOVATION LLP,2W,2019,0,2W
5036,HOUSTAN INNOVATION LLP,2W,2020,0,2W
5037,HOUSTAN INNOVATION LLP,2W,2021,0,2W
5038,HOUSTAN INNOVATION LLP,2W,2022,33,2W
5039,HOUSTAN INNOVATION LLP,2W,2023,32,2W
5040,HOUSTAN INNOVATION LLP,2W,2024,5,2W
5041,HOUSTAN INNOVATION LLP,LMV,2015,0,4W
5042,HOUSTAN INNOVATION LLP,LMV,2016,0,4W
5043,HOUSTAN INNOVATION LLP,LMV,2017,0,4W
5044,HOUSTAN INNOVATION LLP,LMV,2018,0,4W
5045,HOUSTAN INNOVATION LLP,LMV,2019,0,4W
5046,HOUSTAN INNOVATION LLP,LMV,2020,0,4W
5047,HOUSTAN INNOVATION LLP,LMV,2021,0,4W
5048,HOUSTAN INNOVATION LLP,LMV,2022,2,4W
5049,HOUSTAN INNOVATION LLP,LMV,2023,0,4W
5050,HOUSTAN INNOVATION LLP,LMV,2024,0,4W
5051,HOVEL CYLINDER PVT LTD,3W,2015,0,3W
5052,HOVEL CYLINDER PVT LTD,3W,2016,152,3W
5053,HOVEL CYLINDER PVT LTD,3W,2017,456,3W
5054,HOVEL CYLINDER PVT LTD,3W,2018,676,3W
5055,HOVEL CYLINDER PVT LTD,3W,2019,238,3W
5056,HOVEL CYLINDER PVT LTD,3W,2020,30,3W
5057,HOVEL CYLINDER PVT LTD,3W,2021,13,3W
5058,HOVEL CYLINDER PVT LTD,3W,2022,21,3W
5059,HOVEL CYLINDER PVT LTD,3W,2023,62,3W
5060,HOVEL CYLINDER PVT LTD,3W,2024,48,3W
5061,HSU DRAGON (IMPORTER: DARK FIGHT POWER PVT LTD),2W,2015,0,2W
5062,HSU DRAGON (IMPORTER: DARK FIGHT POWER PVT LTD),2W,2016,0,2W
5063,HSU DRAGON (IMPORTER: DARK FIGHT POWER PVT LTD),2W,2017,0,2W
5064,HSU DRAGON (IMPORTER: DARK FIGHT POWER PVT LTD),2W,2018,0,2W
5065,HSU DRAGON (IMPORTER: DARK FIGHT POWER PVT LTD),2W,2019,0,2W
5066,HSU DRAGON (IMPORTER: DARK FIGHT POWER PVT LTD),2W,2020,0,2W
5067,HSU DRAGON (IMPORTER: DARK FIGHT POWER PVT LTD),2W,2021,0,2W
5068,HSU DRAGON (IMPORTER: DARK FIGHT POWER PVT LTD),2W,2022,0,2W
5069,HSU DRAGON (IMPORTER: DARK FIGHT POWER PVT LTD),2W,2023,2,2W
5070,HSU DRAGON (IMPORTER: DARK FIGHT POWER PVT LTD),2W,2024,1,2W
5071,HUNDA EV PVT LTD,3W,2015,0,3W
